CLIENTNUM,Card_Category,Income_Category,Customer_Age,Total_Relationship_Count,Total_Trans_Ct,Months_Inactive_12_mon,Contacts_Count_12_mon,Avg_Utilization_Ratio,Actual_Attrition,Churn_Probability,Risk_Tier
788252358,Blue,$60K - $80K,49,3,84,4,2,0.21,Existing Customer,0.0117,Low
758642733,Blue,Less than $40K,48,5,73,1,1,0.567,Existing Customer,0.0117,Low
714115533,Blue,Less than $40K,28,5,55,1,3,0.608,Existing Customer,0.0117,Low
716726058,Blue,Less than $40K,48,4,79,1,1,0.532,Existing Customer,0.0117,Low
770909433,Blue,$40K - $60K,50,6,75,2,1,0.529,Existing Customer,0.0116,Low
810789708,Blue,Less than $40K,38,4,92,2,1,0.0,Existing Customer,0.0116,Low
708707808,Blue,$60K - $80K,57,4,66,1,2,0.639,Existing Customer,0.0116,Low
778356408,Blue,$40K - $60K,51,6,78,2,2,0.48,Existing Customer,0.0116,Low
708817608,Blue,Unknown,41,3,74,1,1,0.414,Existing Customer,0.0116,Low
720777558,Blue,Less than $40K,46,6,79,2,2,0.641,Existing Customer,0.0116,Low
794558658,Blue,Less than $40K,49,3,86,1,3,0.559,Existing Customer,0.0116,Low
811762383,Blue,Less than $40K,42,4,71,2,1,0.795,Existing Customer,0.0116,Low
716263533,Blue,$80K - $120K,44,3,72,2,2,0.583,Existing Customer,0.0115,Low
708670608,Blue,Unknown,48,4,85,2,3,0.4,Existing Customer,0.0115,Low
719377383,Blue,$60K - $80K,40,1,90,2,3,0.186,Existing Customer,0.0115,Low
714832383,Gold,$80K - $120K,35,6,70,2,3,0.057,Existing Customer,0.0114,Low
712112733,Blue,$40K - $60K,33,5,67,2,2,0.164,Existing Customer,0.0114,Low
812224983,Blue,$120K +,56,1,100,1,2,0.287,Existing Customer,0.0114,Low
803657133,Blue,$40K - $60K,60,6,75,3,3,0.762,Existing Customer,0.0114,Low
709762008,Blue,Less than $40K,48,5,78,1,1,0.379,Existing Customer,0.0114,Low
769577358,Blue,Less than $40K,31,4,89,2,3,0.632,Existing Customer,0.0114,Low
712675158,Blue,$60K - $80K,56,5,75,3,2,0.237,Existing Customer,0.0114,Low
720600858,Blue,$60K - $80K,41,5,75,2,2,0.248,Existing Customer,0.0114,Low
712971708,Blue,Less than $40K,43,6,80,0,3,0.347,Existing Customer,0.0114,Low
710986758,Blue,$60K - $80K,43,6,76,2,4,0.13,Existing Customer,0.0114,Low
709759908,Blue,$60K - $80K,46,4,84,2,2,0.353,Existing Customer,0.0113,Low
719947533,Blue,Unknown,46,6,79,2,1,0.0,Existing Customer,0.0113,Low
720836808,Blue,$80K - $120K,35,4,68,2,2,0.1,Existing Customer,0.0113,Low
713160258,Blue,Less than $40K,54,1,90,2,3,0.67,Existing Customer,0.0113,Low
822959133,Blue,$40K - $60K,32,4,83,3,3,0.657,Existing Customer,0.0113,Low
771881283,Blue,$60K - $80K,42,3,78,2,2,0.102,Existing Customer,0.0113,Low
825831933,Blue,Less than $40K,52,4,81,2,2,0.352,Existing Customer,0.0113,Low
803205258,Blue,Unknown,51,4,86,3,4,0.983,Existing Customer,0.0113,Low
708618933,Blue,$120K +,34,6,80,3,2,0.469,Existing Customer,0.0113,Low
779324358,Blue,Less than $40K,49,6,79,1,3,0.673,Existing Customer,0.0113,Low
767835558,Blue,Less than $40K,42,5,69,1,3,0.425,Existing Customer,0.0112,Low
779739783,Blue,$60K - $80K,43,6,73,3,2,0.07,Existing Customer,0.0112,Low
717985158,Blue,$40K - $60K,47,3,81,3,1,0.588,Existing Customer,0.0112,Low
720782658,Blue,$60K - $80K,42,4,80,2,3,0.487,Existing Customer,0.0112,Low
720660558,Blue,$120K +,50,4,89,3,4,0.088,Existing Customer,0.0112,Low
781171908,Blue,$40K - $60K,45,1,106,3,1,0.498,Existing Customer,0.0112,Low
709455108,Blue,Less than $40K,49,3,79,2,1,0.697,Existing Customer,0.0112,Low
711111633,Silver,$40K - $60K,60,5,75,2,2,0.0,Existing Customer,0.0112,Low
814785108,Blue,Less than $40K,45,5,76,3,2,0.664,Existing Customer,0.0111,Low
770762133,Blue,Unknown,52,2,79,1,2,0.718,Existing Customer,0.0111,Low
788418933,Blue,$40K - $60K,35,5,85,2,3,0.673,Existing Customer,0.0111,Low
714741933,Blue,$60K - $80K,42,1,76,1,2,0.178,Existing Customer,0.0111,Low
718194858,Blue,Unknown,48,5,88,2,3,0.766,Existing Customer,0.0111,Low
805546308,Blue,Less than $40K,65,3,83,3,2,0.423,Existing Customer,0.0111,Low
708600033,Blue,$40K - $60K,46,4,87,3,1,0.0,Existing Customer,0.0111,Low
808967883,Blue,Less than $40K,48,1,76,1,0,0.604,Existing Customer,0.0111,Low
711421233,Blue,$60K - $80K,51,5,84,3,3,0.213,Existing Customer,0.0111,Low
711893358,Blue,$40K - $60K,46,6,66,2,1,0.504,Existing Customer,0.011,Low
718501983,Blue,$60K - $80K,44,5,89,6,1,0.188,Existing Customer,0.011,Low
773322558,Blue,Less than $40K,59,6,69,1,1,0.67,Existing Customer,0.011,Low
756571983,Blue,Less than $40K,45,6,85,2,3,0.546,Existing Customer,0.011,Low
812441358,Blue,$40K - $60K,26,3,89,3,2,0.0,Existing Customer,0.011,Low
713209308,Blue,$60K - $80K,59,2,97,3,2,0.106,Existing Customer,0.011,Low
780638958,Blue,$40K - $60K,42,6,77,2,1,0.75,Existing Customer,0.011,Low
708163758,Blue,$120K +,41,2,139,4,3,0.018,Existing Customer,0.0109,Low
717945108,Blue,$40K - $60K,49,6,77,1,2,0.478,Existing Customer,0.0109,Low
719723658,Blue,Less than $40K,49,6,90,1,3,0.0,Existing Customer,0.0109,Low
720735408,Blue,$40K - $60K,44,1,109,3,1,0.26,Existing Customer,0.0109,Low
711436983,Silver,$120K +,57,1,102,2,1,0.073,Existing Customer,0.0109,Low
714303483,Gold,$40K - $60K,40,1,130,2,1,0.395,Existing Customer,0.0109,Low
798996183,Blue,Less than $40K,61,4,80,2,3,0.689,Existing Customer,0.0109,Low
716953083,Blue,Unknown,53,3,81,2,2,0.616,Existing Customer,0.0109,Low
719240358,Blue,$60K - $80K,60,4,67,3,0,0.167,Existing Customer,0.0109,Low
717331758,Blue,$120K +,44,6,83,3,4,0.073,Existing Customer,0.0109,Low
709950858,Blue,$80K - $120K,45,4,71,2,1,0.068,Existing Customer,0.0108,Low
815756058,Blue,Less than $40K,54,3,72,2,2,0.773,Existing Customer,0.0108,Low
708886533,Blue,$120K +,50,4,77,1,3,0.131,Existing Customer,0.0108,Low
819189108,Blue,$80K - $120K,63,6,85,2,2,0.0,Existing Customer,0.0108,Low
716298633,Blue,Less than $40K,56,5,84,2,3,0.859,Existing Customer,0.0108,Low
788552658,Blue,Less than $40K,46,3,86,3,1,0.71,Existing Customer,0.0108,Low
719446833,Blue,Less than $40K,58,4,83,1,3,0.547,Existing Customer,0.0108,Low
710914158,Blue,Less than $40K,45,5,55,1,2,0.752,Existing Customer,0.0108,Low
717374358,Blue,$60K - $80K,33,3,56,3,0,0.549,Existing Customer,0.0108,Low
786546783,Blue,$40K - $60K,59,3,79,2,0,0.0,Existing Customer,0.0108,Low
715354983,Blue,$40K - $60K,44,6,77,3,1,0.0,Existing Customer,0.0108,Low
719491233,Blue,$120K +,55,6,72,2,3,0.716,Existing Customer,0.0107,Low
770753733,Blue,Less than $40K,42,4,85,3,2,0.613,Existing Customer,0.0107,Low
711020358,Blue,$40K - $60K,52,5,79,2,2,0.661,Existing Customer,0.0107,Low
739317558,Blue,$80K - $120K,48,4,84,3,3,0.262,Existing Customer,0.0107,Low
708245808,Blue,$60K - $80K,35,4,124,1,4,0.047,Existing Customer,0.0107,Low
717841683,Blue,$60K - $80K,49,6,72,1,3,0.048,Existing Customer,0.0107,Low
715057383,Blue,$60K - $80K,40,6,79,3,4,0.07,Existing Customer,0.0107,Low
713819283,Blue,$80K - $120K,51,6,58,2,2,0.1,Existing Customer,0.0107,Low
804428958,Blue,$40K - $60K,47,3,78,2,1,0.0,Existing Customer,0.0107,Low
717823383,Blue,$60K - $80K,56,1,81,1,3,0.537,Existing Customer,0.0107,Low
717531483,Blue,$60K - $80K,37,5,87,2,2,0.281,Existing Customer,0.0107,Low
711608958,Blue,$40K - $60K,50,5,74,1,4,0.5,Existing Customer,0.0106,Low
710771433,Blue,$80K - $120K,48,1,125,3,1,0.781,Existing Customer,0.0106,Low
771799008,Blue,Unknown,61,3,79,3,1,0.418,Existing Customer,0.0106,Low
788805858,Blue,$40K - $60K,49,2,89,3,1,0.558,Existing Customer,0.0106,Low
710183283,Blue,Less than $40K,55,5,84,1,1,0.0,Existing Customer,0.0106,Low
712242633,Blue,Less than $40K,42,6,76,1,4,0.94,Existing Customer,0.0106,Low
802856508,Blue,$80K - $120K,42,6,76,3,1,0.0,Existing Customer,0.0106,Low
711784908,Blue,Less than $40K,46,5,86,5,2,0.758,Existing Customer,0.0106,Low
789800358,Blue,Less than $40K,45,6,78,1,3,0.487,Existing Customer,0.0105,Low
804045933,Blue,$80K - $120K,36,5,74,3,2,0.455,Existing Customer,0.0105,Low
710612583,Blue,$60K - $80K,52,6,80,3,2,0.67,Existing Customer,0.0105,Low
779707308,Blue,Less than $40K,35,5,53,1,2,0.214,Existing Customer,0.0105,Low
714990633,Blue,$80K - $120K,56,5,82,3,2,0.816,Existing Customer,0.0105,Low
789588933,Blue,$60K - $80K,44,1,79,1,1,0.0,Existing Customer,0.0105,Low
712178883,Blue,$40K - $60K,49,3,79,2,1,0.305,Existing Customer,0.0105,Low
713936583,Blue,$60K - $80K,54,6,58,3,1,0.304,Existing Customer,0.0105,Low
710942358,Blue,$40K - $60K,47,3,88,3,3,0.328,Existing Customer,0.0105,Low
710502258,Blue,$60K - $80K,39,5,85,3,4,0.872,Existing Customer,0.0105,Low
788370258,Blue,$60K - $80K,37,5,64,3,2,0.976,Existing Customer,0.0104,Low
714098883,Blue,$40K - $60K,45,5,80,2,2,0.833,Existing Customer,0.0104,Low
778873608,Silver,$80K - $120K,44,3,116,1,1,0.057,Existing Customer,0.0104,Low
772837083,Blue,$120K +,41,2,87,3,1,0.0,Existing Customer,0.0104,Low
710482533,Blue,$120K +,26,4,72,2,1,0.065,Existing Customer,0.0104,Low
715071483,Blue,$40K - $60K,60,4,81,2,3,0.898,Existing Customer,0.0104,Low
818791833,Blue,Less than $40K,42,4,76,2,1,0.477,Existing Customer,0.0104,Low
798558783,Blue,Less than $40K,47,6,75,1,4,0.3,Existing Customer,0.0104,Low
781926633,Blue,$40K - $60K,48,1,88,3,3,0.786,Existing Customer,0.0104,Low
712560558,Blue,Less than $40K,55,5,87,2,1,0.0,Existing Customer,0.0104,Low
826266483,Blue,Unknown,39,6,81,2,2,0.056,Existing Customer,0.0104,Low
789419658,Blue,Unknown,47,3,89,2,1,0.0,Existing Customer,0.0103,Low
709619433,Blue,$120K +,52,1,108,2,2,0.04,Existing Customer,0.0103,Low
818901708,Blue,Unknown,41,3,90,1,1,0.0,Existing Customer,0.0103,Low
713295183,Blue,$80K - $120K,48,6,75,2,3,0.076,Existing Customer,0.0103,Low
771862308,Blue,$80K - $120K,50,4,87,3,2,0.343,Existing Customer,0.0103,Low
789535233,Silver,$80K - $120K,52,2,109,1,2,0.047,Existing Customer,0.0103,Low
713617608,Silver,$120K +,43,5,79,2,3,0.053,Existing Customer,0.0103,Low
711389358,Blue,$40K - $60K,42,5,64,3,2,0.435,Attrited Customer,0.0103,Low
717699408,Blue,Unknown,51,3,89,3,3,0.872,Existing Customer,0.0102,Low
770740308,Blue,$40K - $60K,49,3,92,3,2,0.646,Existing Customer,0.0102,Low
716750358,Blue,Less than $40K,45,4,82,1,3,0.245,Existing Customer,0.0102,Low
820599333,Blue,Less than $40K,43,6,85,2,2,0.42,Existing Customer,0.0102,Low
789008508,Blue,$80K - $120K,44,2,119,1,1,0.486,Existing Customer,0.0102,Low
821815458,Blue,$60K - $80K,48,5,67,1,1,0.079,Existing Customer,0.0102,Low
711967158,Blue,Less than $40K,35,6,79,3,1,0.62,Existing Customer,0.0101,Low
716675358,Blue,Less than $40K,54,5,83,2,2,0.271,Existing Customer,0.0101,Low
789467508,Blue,$40K - $60K,65,5,57,3,0,0.53,Existing Customer,0.0101,Low
714043833,Blue,Less than $40K,37,5,85,2,4,0.379,Existing Customer,0.0101,Low
771531708,Blue,Unknown,46,6,87,3,1,0.117,Existing Customer,0.0101,Low
789347133,Blue,$40K - $60K,38,2,79,1,1,0.536,Existing Customer,0.0101,Low
710701233,Blue,Unknown,44,3,72,1,1,0.071,Existing Customer,0.0101,Low
715910883,Blue,Less than $40K,48,5,94,4,3,0.332,Existing Customer,0.0101,Low
714466458,Blue,Unknown,49,4,76,3,2,0.839,Existing Customer,0.01,Low
823878408,Blue,$80K - $120K,39,6,76,2,1,0.254,Existing Customer,0.01,Low
772300383,Blue,$40K - $60K,57,3,122,1,3,0.302,Existing Customer,0.01,Low
719462433,Blue,Less than $40K,42,4,92,2,2,0.118,Existing Customer,0.01,Low
717036408,Blue,Unknown,36,6,81,3,1,0.347,Existing Customer,0.01,Low
721029858,Blue,Less than $40K,52,2,109,1,2,0.673,Existing Customer,0.0099,Low
772231233,Blue,Less than $40K,41,6,85,2,4,0.334,Existing Customer,0.0099,Low
713276733,Blue,Less than $40K,45,3,90,1,3,0.592,Existing Customer,0.0099,Low
787458783,Blue,Less than $40K,49,5,83,3,2,0.702,Existing Customer,0.0099,Low
708469533,Blue,Unknown,42,6,79,3,2,0.267,Existing Customer,0.0099,Low
770135358,Blue,Less than $40K,46,6,77,2,2,0.288,Existing Customer,0.0099,Low
714389883,Blue,$80K - $120K,45,6,77,3,1,0.184,Existing Customer,0.0099,Low
801053208,Blue,Less than $40K,39,3,84,3,1,0.645,Existing Customer,0.0099,Low
719074308,Blue,Less than $40K,37,4,73,2,0,0.478,Existing Customer,0.0099,Low
769576608,Blue,$60K - $80K,62,4,76,1,2,0.079,Existing Customer,0.0099,Low
710503308,Blue,Unknown,48,6,71,1,2,0.245,Existing Customer,0.0099,Low
713043183,Blue,$40K - $60K,61,3,84,2,4,0.766,Existing Customer,0.0099,Low
712241433,Blue,Less than $40K,38,4,84,2,1,0.697,Existing Customer,0.0099,Low
719482008,Blue,$60K - $80K,45,5,76,3,2,0.048,Existing Customer,0.0099,Low
787655058,Blue,Less than $40K,44,5,85,2,3,0.73,Existing Customer,0.0099,Low
709766808,Blue,Unknown,49,4,82,3,2,0.231,Existing Customer,0.0098,Low
710675508,Blue,Unknown,40,2,98,3,1,0.513,Existing Customer,0.0098,Low
788440083,Silver,$60K - $80K,55,5,82,3,3,0.04,Existing Customer,0.0098,Low
721028283,Blue,$40K - $60K,40,4,86,1,3,0.101,Existing Customer,0.0098,Low
715625658,Blue,Less than $40K,49,3,87,1,3,0.333,Existing Customer,0.0098,Low
806989008,Blue,Unknown,30,4,82,1,2,0.09,Existing Customer,0.0098,Low
712173108,Blue,$40K - $60K,48,3,82,1,3,0.814,Existing Customer,0.0098,Low
714869958,Blue,$120K +,55,6,71,2,3,0.079,Existing Customer,0.0098,Low
720614658,Blue,$60K - $80K,40,6,95,4,2,0.0,Existing Customer,0.0098,Low
779166783,Blue,$40K - $60K,41,5,81,1,2,0.65,Existing Customer,0.0098,Low
778282758,Blue,$120K +,55,6,69,2,1,0.039,Existing Customer,0.0098,Low
711276933,Blue,Less than $40K,56,6,84,4,2,0.622,Existing Customer,0.0098,Low
715805133,Blue,Less than $40K,52,6,81,2,2,0.584,Existing Customer,0.0098,Low
710630583,Blue,$60K - $80K,47,2,77,1,1,0.616,Existing Customer,0.0098,Low
788744058,Blue,Unknown,48,3,80,1,2,0.339,Existing Customer,0.0097,Low
720067083,Blue,Less than $40K,30,5,74,1,1,0.521,Existing Customer,0.0097,Low
710687508,Blue,Less than $40K,65,6,47,3,1,0.709,Existing Customer,0.0097,Low
711052308,Blue,$60K - $80K,45,6,75,3,3,0.884,Existing Customer,0.0097,Low
714537258,Blue,$60K - $80K,48,3,78,2,1,0.128,Existing Customer,0.0097,Low
794160408,Blue,Unknown,46,1,73,1,1,0.648,Existing Customer,0.0097,Low
808756458,Blue,$80K - $120K,47,6,83,3,3,0.091,Existing Customer,0.0097,Low
714725883,Blue,$40K - $60K,41,4,111,1,0,0.437,Existing Customer,0.0097,Low
711533058,Blue,$40K - $60K,42,6,85,2,3,0.669,Existing Customer,0.0097,Low
713032233,Blue,Less than $40K,53,5,83,1,4,0.839,Existing Customer,0.0097,Low
715109508,Blue,Unknown,44,3,96,1,4,0.163,Existing Customer,0.0097,Low
785230083,Blue,$60K - $80K,50,1,80,2,1,0.708,Existing Customer,0.0097,Low
721399833,Blue,$40K - $60K,43,3,86,1,3,0.496,Existing Customer,0.0097,Low
766224933,Blue,$80K - $120K,46,1,119,1,1,0.06,Existing Customer,0.0096,Low
768661758,Blue,$120K +,53,5,75,2,1,0.067,Existing Customer,0.0096,Low
708848208,Blue,$80K - $120K,52,6,81,3,2,0.051,Existing Customer,0.0096,Low
714216033,Blue,$120K +,51,4,80,1,2,0.064,Existing Customer,0.0096,Low
710067183,Blue,Less than $40K,28,5,81,2,3,0.0,Existing Customer,0.0096,Low
716551533,Blue,Unknown,47,2,86,1,3,0.766,Existing Customer,0.0096,Low
771450708,Blue,$40K - $60K,58,5,73,3,1,0.41,Existing Customer,0.0096,Low
710595783,Blue,Unknown,46,4,76,1,2,0.313,Existing Customer,0.0096,Low
719794383,Blue,Less than $40K,60,6,85,2,2,0.0,Existing Customer,0.0096,Low
718542858,Blue,$80K - $120K,50,6,84,3,2,0.094,Existing Customer,0.0095,Low
716689383,Blue,$40K - $60K,39,4,77,1,1,0.255,Existing Customer,0.0095,Low
711984633,Blue,Less than $40K,36,1,89,2,3,0.839,Existing Customer,0.0095,Low
823566408,Blue,Less than $40K,44,2,93,2,1,0.0,Existing Customer,0.0095,Low
711550983,Blue,$40K - $60K,46,1,107,2,2,0.104,Existing Customer,0.0095,Low
787301208,Blue,$40K - $60K,52,5,74,1,1,0.0,Existing Customer,0.0095,Low
784907658,Blue,$80K - $120K,36,2,119,1,2,0.511,Existing Customer,0.0095,Low
709603608,Blue,$60K - $80K,34,6,69,1,1,0.701,Existing Customer,0.0095,Low
714103083,Blue,$40K - $60K,47,6,110,3,1,0.467,Existing Customer,0.0095,Low
714488433,Blue,$80K - $120K,45,5,77,2,3,0.132,Existing Customer,0.0095,Low
788842008,Blue,Less than $40K,50,2,87,2,2,0.575,Existing Customer,0.0095,Low
709957158,Blue,$40K - $60K,48,5,65,1,2,0.895,Existing Customer,0.0095,Low
719930658,Blue,$120K +,40,4,72,2,2,0.117,Existing Customer,0.0094,Low
714992733,Blue,$80K - $120K,46,5,62,1,1,0.648,Existing Customer,0.0094,Low
715236783,Blue,$40K - $60K,42,4,87,3,2,0.674,Existing Customer,0.0094,Low
712884408,Blue,Unknown,43,3,95,2,0,0.334,Existing Customer,0.0094,Low
788989083,Blue,$40K - $60K,57,3,82,1,2,0.662,Existing Customer,0.0094,Low
822061683,Blue,$60K - $80K,38,5,85,3,4,0.085,Existing Customer,0.0094,Low
712129158,Blue,$60K - $80K,63,2,104,3,1,0.137,Existing Customer,0.0094,Low
778932633,Blue,Less than $40K,57,5,83,3,2,0.727,Existing Customer,0.0094,Low
712637283,Blue,Less than $40K,36,6,78,1,2,0.739,Existing Customer,0.0093,Low
790168083,Blue,$80K - $120K,51,2,100,2,3,0.096,Existing Customer,0.0093,Low
783573408,Blue,$40K - $60K,42,3,83,1,2,0.83,Existing Customer,0.0093,Low
772585008,Blue,Unknown,48,2,90,3,1,0.608,Existing Customer,0.0093,Low
717862308,Blue,$40K - $60K,45,6,78,3,2,0.822,Existing Customer,0.0093,Low
716304483,Blue,$40K - $60K,46,3,86,2,3,0.695,Existing Customer,0.0093,Low
780265458,Blue,Less than $40K,56,4,85,2,2,0.408,Existing Customer,0.0093,Low
717688233,Blue,$40K - $60K,34,6,69,1,0,0.35,Existing Customer,0.0093,Low
716791908,Blue,$80K - $120K,43,5,77,2,1,0.072,Existing Customer,0.0093,Low
788755158,Blue,$60K - $80K,49,4,80,3,1,0.372,Existing Customer,0.0093,Low
752766783,Blue,Unknown,43,5,81,2,2,0.18,Existing Customer,0.0093,Low
720753183,Blue,$40K - $60K,48,4,76,3,2,0.212,Existing Customer,0.0092,Low
712244733,Blue,Less than $40K,56,4,73,1,2,0.712,Existing Customer,0.0092,Low
791754258,Blue,Unknown,49,4,73,3,2,0.919,Existing Customer,0.0092,Low
712580958,Blue,$120K +,38,2,91,1,1,0.077,Existing Customer,0.0092,Low
710526633,Blue,$60K - $80K,47,3,88,3,2,0.781,Existing Customer,0.0092,Low
771500358,Blue,Less than $40K,43,5,84,3,1,0.303,Existing Customer,0.0092,Low
771960708,Blue,$80K - $120K,51,3,80,2,4,0.748,Existing Customer,0.0092,Low
708502908,Silver,$60K - $80K,61,5,88,2,3,0.0,Existing Customer,0.0091,Low
716385858,Blue,Less than $40K,42,5,90,2,4,0.565,Existing Customer,0.0091,Low
713111883,Blue,$120K +,51,5,70,1,2,0.07,Existing Customer,0.0091,Low
712542258,Blue,Less than $40K,47,5,79,1,3,0.678,Existing Customer,0.0091,Low
714283458,Blue,$80K - $120K,40,5,92,1,4,0.0,Existing Customer,0.0091,Low
720281508,Blue,Less than $40K,44,3,91,1,2,0.62,Existing Customer,0.0091,Low
712801758,Blue,$40K - $60K,37,6,63,1,2,0.942,Existing Customer,0.0091,Low
709993158,Blue,Less than $40K,46,5,71,2,0,0.68,Existing Customer,0.0091,Low
712022883,Blue,$40K - $60K,37,4,82,1,2,0.417,Existing Customer,0.0091,Low
802878408,Blue,$40K - $60K,53,6,88,2,2,0.0,Existing Customer,0.009,Low
792695808,Blue,$120K +,41,5,84,4,2,0.063,Existing Customer,0.009,Low
711523533,Blue,$60K - $80K,43,3,130,3,1,0.105,Existing Customer,0.009,Low
712404483,Blue,$80K - $120K,49,4,82,3,1,0.63,Existing Customer,0.009,Low
715537383,Blue,$120K +,46,5,78,1,2,0.069,Existing Customer,0.009,Low
719413383,Silver,$60K - $80K,32,2,134,3,1,0.043,Existing Customer,0.009,Low
713118183,Blue,$40K - $60K,31,5,108,1,2,0.116,Existing Customer,0.0089,Low
789240258,Blue,$40K - $60K,50,4,81,3,1,0.883,Existing Customer,0.0089,Low
711673983,Blue,$60K - $80K,44,3,81,1,2,0.084,Existing Customer,0.0089,Low
720437358,Blue,$40K - $60K,40,5,69,1,2,0.912,Existing Customer,0.0089,Low
712096758,Blue,$40K - $60K,49,6,81,3,1,0.122,Existing Customer,0.0089,Low
779647608,Blue,$120K +,39,5,92,2,2,0.0,Existing Customer,0.0089,Low
718383183,Blue,Less than $40K,51,2,117,1,1,0.641,Existing Customer,0.0088,Low
719372583,Blue,$120K +,57,2,90,2,1,0.069,Existing Customer,0.0088,Low
820906233,Blue,$40K - $60K,45,5,63,2,2,0.254,Existing Customer,0.0088,Low
816761433,Blue,$80K - $120K,36,5,96,2,3,0.131,Existing Customer,0.0088,Low
718607883,Blue,$80K - $120K,41,4,81,2,2,0.141,Existing Customer,0.0088,Low
787849833,Blue,$80K - $120K,49,4,75,2,0,0.124,Existing Customer,0.0088,Low
779642733,Blue,Less than $40K,42,3,77,1,1,0.796,Existing Customer,0.0088,Low
712567083,Blue,$80K - $120K,51,5,88,2,2,0.0,Existing Customer,0.0088,Low
710897133,Blue,Less than $40K,51,5,85,2,2,0.599,Existing Customer,0.0088,Low
767005683,Blue,$40K - $60K,60,6,66,2,1,0.871,Existing Customer,0.0088,Low
788786208,Blue,Unknown,46,6,85,3,3,0.182,Existing Customer,0.0088,Low
718466883,Blue,Less than $40K,34,6,79,1,2,0.602,Existing Customer,0.0088,Low
720289533,Blue,Unknown,47,5,85,2,3,0.607,Existing Customer,0.0088,Low
798769458,Blue,Less than $40K,29,3,83,1,2,0.279,Existing Customer,0.0087,Low
717265983,Blue,Unknown,44,3,80,2,0,0.209,Existing Customer,0.0087,Low
756383283,Blue,Less than $40K,38,3,80,1,3,0.456,Existing Customer,0.0087,Low
711571383,Blue,Less than $40K,46,3,81,1,1,0.178,Existing Customer,0.0087,Low
709596783,Blue,$40K - $60K,46,5,78,1,2,0.0,Existing Customer,0.0087,Low
807722658,Blue,Less than $40K,51,3,99,3,3,0.515,Existing Customer,0.0087,Low
720570333,Blue,Less than $40K,48,5,81,3,0,0.608,Existing Customer,0.0087,Low
772661808,Blue,$120K +,56,2,83,1,2,0.284,Existing Customer,0.0087,Low
769756983,Blue,$60K - $80K,38,3,61,1,2,0.289,Existing Customer,0.0087,Low
714868608,Blue,Less than $40K,52,6,76,3,1,0.506,Existing Customer,0.0087,Low
720676158,Blue,Unknown,34,6,89,3,2,0.221,Existing Customer,0.0087,Low
816513108,Blue,$60K - $80K,54,3,63,1,2,0.209,Existing Customer,0.0087,Low
710841183,Blue,$60K - $80K,54,5,114,2,0,0.151,Existing Customer,0.0087,Low
794540883,Blue,$40K - $60K,56,1,87,2,1,0.42,Existing Customer,0.0087,Low
783070833,Blue,$40K - $60K,34,5,86,2,3,0.768,Existing Customer,0.0086,Low
714048783,Blue,$80K - $120K,57,6,72,3,0,0.274,Existing Customer,0.0086,Low
718821783,Blue,$40K - $60K,53,4,73,1,3,0.676,Existing Customer,0.0086,Low
719237058,Blue,$60K - $80K,39,2,96,2,1,0.498,Existing Customer,0.0086,Low
771872733,Blue,$60K - $80K,38,5,69,2,1,0.399,Existing Customer,0.0086,Low
789164283,Blue,Less than $40K,55,1,87,1,3,0.743,Existing Customer,0.0086,Low
778716783,Blue,$60K - $80K,50,1,96,2,1,0.171,Existing Customer,0.0085,Low
801056358,Blue,$80K - $120K,51,6,75,1,3,0.14,Existing Customer,0.0085,Low
712619808,Blue,Less than $40K,47,3,87,2,1,0.468,Existing Customer,0.0085,Low
